name,salary_from,salary_to,salary_currency,area_name,published_at
Test Engineer (project-Telecom),,,,Нижний Новгород,2022-12-02T15:20:45+0300
Инженер по обслуживанию POS-терминалов (Балашиха),,,,Балашиха,2022-12-02T12:59:31+0300
IOS developer,,,,Москва,2022-12-02T16:19:38+0300
Оператор станка с ЧПУ (токарная/фрезерная группа),100000.0,130000.0,RUR,Петрозаводск,2022-12-02T14:30:13+0300
Токарь,70000.0,90000.0,RUR,Щелково,2022-12-02T12:00:39+0300
Инженер по ремонту и эксплуатации сельхозтехники,,,,Комаричи,2022-12-02T14:28:19+0300
Токарь,105000.0,143000.0,RUR,Златоуст,2022-12-02T14:51:28+0300
Системный администратор Linux в Команду ВКонтакте,,,,Москва,2022-12-02T12:43:02+0300
Главный механик,60000.0,85000.0,RUR,Екатеринбург,2022-12-02T16:15:03+0300
Токарь,106000.0,140000.0,RUR,Нижний Тагил,2022-12-02T14:34:18+0300
Токарь,105000.0,143000.0,RUR,Ижевск,2022-12-02T14:51:28+0300
Токарь,,,,Екатеринбург,2022-12-02T12:49:38+0300
Java (Kotlin) Backend Developer (Middle+ / Senior),,,,Санкт-Петербург,2022-12-02T15:54:58+0300
Токарь,106000.0,140000.0,RUR,Оренбург,2022-12-02T14:34:18+0300
Инженер-наладчик,,,,Старая Купавна,2022-12-02T13:48:06+0300
Эксперт третьей линии технической поддержки (support level 3),,,,Самара,2022-12-02T17:02:05+0300
Токарь (Липецк),105000.0,,RUR,Липецк,2022-12-02T13:02:06+0300
Токарь,105000.0,143000.0,RUR,Тюмень,2022-12-02T14:51:28+0300
Дизайнер,,,,Челябинск,2022-12-02T14:18:07+0300
Project manager с техническим бэкграундом,100000.0,,RUR,Челябинск,2022-12-02T16:17:51+0300
Главный менеджер по информационной безопасности,,,,Астана,2022-12-02T13:29:16+0300
Сервисный инженер,,,,Новокузнецк,2022-12-02T12:33:59+0300
Аналитик 1С,70000.0,,RUR,Казань,2022-12-02T12:57:53+0300
Наладчик станков с ЧПУ,100000.0,,RUR,Набережные Челны,2022-12-02T15:33:39+0300
Сервисный инженер,60000.0,,RUR,Волгоград,2022-12-02T12:22:21+0300
Токарь,106000.0,140000.0,RUR,Златоуст,2022-12-02T14:34:18+0300
Системный архитектор,,,,Москва,2022-12-02T15:52:08+0300
Middle Data Scientist,,,,Москва,2022-12-02T12:54:24+0300
Печатник глубокой печати,,,,Ярославль,2022-12-02T16:12:01+0300
Frontend-разработчик (Vue.js),,,,Москва,2022-12-02T13:21:01+0300
Системный аналитик,,,,Санкт-Петербург,2022-12-02T17:37:09+0300
Node.JS Backend Developer,,,,Таганрог,2022-12-02T16:56:13+0300
Инженер по сопровождению,,280000.0,RUR,Москва,2022-12-02T14:49:46+0300
DevOps инженер,,,,Москва,2022-12-02T15:38:04+0300
Токарь,88000.0,,RUR,Стерлитамак,2022-12-02T15:08:22+0300
Специалист по технической поддержке пользователей,,,,Тверь,2022-12-02T15:52:16+0300
Аналитик 1С,150000.0,200000.0,RUR,Москва,2022-12-02T16:32:20+0300
ИТ бизнес-аналитик (Направление логистика),,,,Москва,2022-12-02T17:24:55+0300
Токарь,120000.0,135000.0,RUR,Ставрополь,2022-12-02T16:05:28+0300
Токарь,106000.0,140000.0,RUR,Миасс,2022-12-02T14:34:18+0300
Монтажник РЭА и приборов,,40000.0,RUR,Рязань,2022-12-02T16:59:57+0300
Токарь-расточник,123000.0,,RUR,Калуга,2022-12-02T14:34:28+0300
Специалист ИБ,130000.0,230000.0,RUR,Москва,2022-12-02T16:17:39+0300
Системный администратор (приходящий),,,,Усть-Лабинск,2022-12-02T16:31:54+0300
"Токарь-расточник, Липецк",110000.0,,RUR,Липецк,2022-12-02T13:02:22+0300
"Фрезеровщик, Тула",105000.0,,RUR,Тула,2022-12-02T13:03:04+0300
Токарь,105000.0,143000.0,RUR,Оренбург,2022-12-02T14:51:28+0300
Токарь,105000.0,143000.0,RUR,Миасс,2022-12-02T14:51:28+0300
Механик (сервисный инженер) сельхозтехники,45000.0,,RUR,Ярославль,2022-12-02T17:33:10+0300
Data Scientist,,,,Москва,2022-12-02T13:18:28+0300
Ведущий системный аналитик,,,,Нижний Новгород,2022-12-02T14:35:34+0300
Оператор лазерной резки и лазерного гравёра (ЧПУ),,,,Москва,2022-12-02T15:45:35+0300
Главный разработчик (корпоративный бот),,,,Москва,2022-12-02T15:34:29+0300
Техник,20981.0,,RUR,Иваново (Ивановская область),2022-12-02T13:34:54+0300
Инженер технической поддержки,71500.0,,RUR,Старая Купавна,2022-12-02T15:17:50+0300
Системный администратор,,,,Москва,2022-12-02T12:41:18+0300
Разработчик хранилищ данных (DWH MS SQL Server),,,,Краснодар,2022-12-02T15:30:52+0300
Главный инженер по сопровождению ЦФТ-банк,,,,Москва,2022-12-02T17:02:02+0300
Аналитик 1С (ERP/УПП),100000.0,150000.0,RUR,Москва,2022-12-02T16:05:09+0300
Тимлид-разработчик Java,,,,Москва,2022-12-02T17:12:15+0300
Токарь,110000.0,,RUR,Миасс,2022-12-02T12:27:38+0300
Управляющий директор по направлению сбора и контроля данных корпоративных кредитных рисков,,,,Москва,2022-12-02T15:14:21+0300
"Программист микроконтроллеров (системы управления, диагностики, питания для транспорта)",,,,Санкт-Петербург,2022-12-02T14:20:51+0300
Инженер технической поддержки,,,,Губкин,2022-12-02T15:06:27+0300
Электромеханик,57472.0,,RUR,Химки,2022-12-02T16:55:09+0300
Специалист сервисного центра,42000.0,44000.0,RUR,Миасс,2022-12-02T16:57:47+0300
Инженер-электроник 3 категории,45000.0,,RUR,Ставрополь,2022-12-02T13:04:02+0300
Оператор станка с ЧПУ,92000.0,101000.0,RUR,Уфа,2022-12-02T14:15:46+0300
Токарь,88000.0,,RUR,Нижнекамск,2022-12-02T15:08:22+0300
Специалист по управлению мастер-данными SAP,,,,Санкт-Петербург,2022-12-02T16:16:35+0300
Специалист технической поддержки пользователей,,,,Владимир,2022-12-02T15:52:50+0300
Сборщик пакетов фанеры,40000.0,,RUR,Волжск,2022-12-02T16:32:20+0300
Инженер сервисного центра (со знанием компонентного ремонта),55000.0,70000.0,RUR,Екатеринбург,2022-12-02T17:00:48+0300
Java/Kotlin-разработчик в Клиринг,,,,Москва,2022-12-02T12:25:00+0300
Главный программист,550000.0,600000.0,KZT,Алматы,2022-12-02T12:08:36+0300
Инженер эксплуатации базовых станций,,,,Ташкент,2022-12-02T16:17:58+0300
Токарь (ВНИИР-Промэлектро),,,,Чебоксары,2022-12-02T15:55:03+0300
Web-программист,,,,Иваново (Ивановская область),2022-12-02T14:10:50+0300
Резчик по металлу,50000.0,,RUR,Красноярск,2022-12-02T12:14:54+0300
Разработчик Jira/Confluence,200000.0,,RUR,Москва,2022-12-02T12:13:22+0300
Системный администратор (приходящий),,,,Орловский,2022-12-02T16:30:00+0300
Специалист (Вторая линии технической поддержки (support level 2),,,,Самара,2022-12-02T17:02:05+0300
Системный инженер,,,,Ташкент,2022-12-02T12:09:43+0300
Ведущий специалист отдела администрирования Unix-систем,,,,Саратов,2022-12-02T13:26:02+0300
Столяр (Левый берег),40000.0,,RUR,Краснообск,2022-12-02T12:31:20+0300
Токарь по дереву (Левый берег),,,,Новосибирск,2022-12-02T12:37:38+0300
Механик,,,,Караганда,2022-12-02T13:15:50+0300
Customer Service Specialist (with Spanish language),,,,Мексика,2022-12-02T14:43:45+0300
Php laravel developer,,,,Москва,2022-12-02T16:56:32+0300
Слесарь-механик по ремонту и наладке оборудования,70000.0,,RUR,Москва,2022-12-02T17:51:53+0300
Программист 1С,,100000.0,RUR,Ростов-на-Дону,2022-12-02T16:03:04+0300
Системный аналитик (Цифровая банковская платформа),,,,Нижний Новгород,2022-12-02T16:36:47+0300
Выездной инженер технической поддержки,,,,Брянск,2022-12-02T15:13:49+0300
Токарь,105000.0,143000.0,RUR,Тобольск,2022-12-02T14:51:28+0300
Техник по обслуживанию зданий и сооружений,,,,Лакинск,2022-12-02T16:13:21+0300
Инженер по безопасности дорожного движения,100000.0,100000.0,RUR,Иркутск,2022-12-02T17:36:39+0300
"Автомеханик в Тойота центр, Ульяновск",45000.0,,RUR,Ульяновск,2022-12-02T13:05:21+0300
"Android разработчик (senior, удаленно)",300000.0,,RUR,Москва,2022-12-02T13:39:49+0300
Мастер по обслуживанию домофонных систем,38000.0,45000.0,RUR,Омск,2022-12-02T13:04:02+0300
Бизнес-аналитик отчетности мотивационных программ (SQL),,,,Москва,2022-12-02T17:33:25+0300
Бизнес-консультант,,,,Екатеринбург,2022-12-02T14:34:50+0300
"Оператор токарного станка ЧПУ (Петербург, Сосновый бор)",124000.0,,RUR,Пермь,2022-12-02T15:58:06+0300
Дизайнер Кухонь (ТМК Гринн),70000.0,,RUR,Орел,2022-12-02T12:27:24+0300
Методолог/специалист по разработке ЛНА,,,,Москва,2022-12-02T14:03:22+0300
C# разработчик на направление DIRECTUM,25000.0,,RUR,Сыктывкар,2022-12-02T17:22:02+0300
Токарь-универсал,45000.0,,RUR,Чебоксары,2022-12-02T15:28:30+0300
Архитектор поисковых систем С++,600000.0,,RUR,Москва,2022-12-02T13:33:00+0300
Механик по транспорту,120000.0,120000.0,RUR,Нижневартовск,2022-12-02T14:47:32+0300
